number,app,user_feedback,relevant_review,issue_text,fitting_issue,user_feedback_id,issue_id,distance,searched_manually,found_relevant_issue_manually
1247,com.nextcloud.client,This is useless on Android. It will not sync your old picture files. Only the new ones. This seems to work on IOS though. There are complains about this on the internet dating back to 2016. They were supposed to work on that. It is now Dec 2019.,TRUE,"Uploading pictures with ""Google Photos"" via share doesn't work.",FALSE,gp:AOqpTOH6Cb_ItNm8rWqSJ0C9MK5aKkiAHQxZ93faF0NrXvoDn4mJ58UUuJ8ax2vWYnvv0o3VJVd9okCGEcunxiY,233398060,0.8153001666,TRUE,FALSE
1248,com.nextcloud.client,This is useless on Android. It will not sync your old picture files. Only the new ones. This seems to work on IOS though. There are complains about this on the internet dating back to 2016. They were supposed to work on that. It is now Dec 2019.,TRUE,Deleting files from the app is incredible slow when marking multiple files,FALSE,gp:AOqpTOH6Cb_ItNm8rWqSJ0C9MK5aKkiAHQxZ93faF0NrXvoDn4mJ58UUuJ8ax2vWYnvv0o3VJVd9okCGEcunxiY,478993710,0.8140002489,TRUE,FALSE
1249,com.nextcloud.client,application crashes on clicking Log In,TRUE,Application Crash,TRUE,gp:AOqpTOHh0optvaetAMENalmM9zY_ilpsVhId0TPMIrOPFi7pcOBjDG_B2TcCWiQrKYR8U1-rDVZdIlQihGCZr6A,585847796,0.9203731418,FALSE,FALSE
1250,com.nextcloud.client,application crashes on clicking Log In,TRUE,Application hang Systematically in Android For Work Container,FALSE,gp:AOqpTOHh0optvaetAMENalmM9zY_ilpsVhId0TPMIrOPFi7pcOBjDG_B2TcCWiQrKYR8U1-rDVZdIlQihGCZr6A,438722025,0.9076391459,FALSE,FALSE
1251,com.nextcloud.client,application crashes on clicking Log In,TRUE,application hang,TRUE,gp:AOqpTOHh0optvaetAMENalmM9zY_ilpsVhId0TPMIrOPFi7pcOBjDG_B2TcCWiQrKYR8U1-rDVZdIlQihGCZr6A,523594086,0.8672662973,FALSE,FALSE
1252,com.nextcloud.client,"Could not connect. After feeding correct server address and getting ""Secure connection established"" I get ""Could not find host"". Buggy and unusable.",TRUE,User and password in provisioning link not working,FALSE,gp:AOqpTOE4tcl3fKLhvyU5I3zYPpaCYNauI_AQaLlTrUXd9xhyE2ouDz-ZekULKcZc9YUnAIUkvMPBz21NbYEkuiQ,302990864,0.8469452262,FALSE,FALSE
1253,com.nextcloud.client,"Could not connect. After feeding correct server address and getting ""Secure connection established"" I get ""Could not find host"". Buggy and unusable.",TRUE,Crash while accessing server using IP address,TRUE,gp:AOqpTOE4tcl3fKLhvyU5I3zYPpaCYNauI_AQaLlTrUXd9xhyE2ouDz-ZekULKcZc9YUnAIUkvMPBz21NbYEkuiQ,551790339,0.8460387588,FALSE,FALSE
1254,com.nextcloud.client,"Could not connect. After feeding correct server address and getting ""Secure connection established"" I get ""Could not find host"". Buggy and unusable.",TRUE,Unable to connect to server (unknown http error),TRUE,gp:AOqpTOE4tcl3fKLhvyU5I3zYPpaCYNauI_AQaLlTrUXd9xhyE2ouDz-ZekULKcZc9YUnAIUkvMPBz21NbYEkuiQ,391187085,0.8413666487,FALSE,FALSE
1255,com.nextcloud.client,Where has the fingerprint access gone?,TRUE,Cancel during fingerprint scan not working,FALSE,gp:AOqpTOEuH4uz7eKqVdPFiVRKHQNu5FEUPbhvAjuhiVqGoqqiFvb4SwFM54Rx8JDk74g_6HmP3PoU19CSGkk7Qc0,283241161,0.8909236789,FALSE,FALSE
1256,com.nextcloud.client,Where has the fingerprint access gone?,TRUE,[3.3.0 RC1] Unlock with fingerprint not available,TRUE,gp:AOqpTOEuH4uz7eKqVdPFiVRKHQNu5FEUPbhvAjuhiVqGoqqiFvb4SwFM54Rx8JDk74g_6HmP3PoU19CSGkk7Qc0,357229013,0.8736233115,FALSE,FALSE
1257,com.nextcloud.client,Where has the fingerprint access gone?,TRUE,Fingerprint unlock,TRUE,gp:AOqpTOEuH4uz7eKqVdPFiVRKHQNu5FEUPbhvAjuhiVqGoqqiFvb4SwFM54Rx8JDk74g_6HmP3PoU19CSGkk7Qc0,509581384,0.8710276484,FALSE,FALSE
1258,com.nextcloud.client,"Autoupload not working, android 7, otherwise all seems good. Happy with app and will increase stars to 5 when auto upload is working.",TRUE,Android auto upload doesn't do anything,TRUE,gp:AOqpTOFp9igpuGSwzEcY-WUIMFPxddMBRIkpkLHQli_AjUgsIqZRp0tBv7X0Hhr7siGcbWQuajmSMUqn4zLgFkM,215302504,0.9188569188,FALSE,FALSE
1259,com.nextcloud.client,"Autoupload not working, android 7, otherwise all seems good. Happy with app and will increase stars to 5 when auto upload is working.",TRUE,Not auto uploading and app (android) crashing every time i turn auto upload on or off a folder,TRUE,gp:AOqpTOFp9igpuGSwzEcY-WUIMFPxddMBRIkpkLHQli_AjUgsIqZRp0tBv7X0Hhr7siGcbWQuajmSMUqn4zLgFkM,651359646,0.9186043143,FALSE,FALSE
1260,com.nextcloud.client,"Autoupload not working, android 7, otherwise all seems good. Happy with app and will increase stars to 5 when auto upload is working.",TRUE,Newest F-Droid beta crashes app when opening instant upload,FALSE,gp:AOqpTOFp9igpuGSwzEcY-WUIMFPxddMBRIkpkLHQli_AjUgsIqZRp0tBv7X0Hhr7siGcbWQuajmSMUqn4zLgFkM,185747534,0.9164134264,FALSE,FALSE
1261,com.nextcloud.client,The app keeps crashing. I can't upload photos because of this. Please fix the problem.,TRUE,nextcloud app doesn't upload photos,FALSE,gp:AOqpTOE_91aRrLvxCQGzM6tLu8sC-vIf_CsDhk-1c5jxJV3zOuPfs7TMAeVKy6rMtqrXQv8y1spdpejHrHn_73I,409519613,0.85278368,TRUE,TRUE
1262,com.nextcloud.client,The app keeps crashing. I can't upload photos because of this. Please fix the problem.,TRUE,Backup contacts screen keeps crashing the app,FALSE,gp:AOqpTOE_91aRrLvxCQGzM6tLu8sC-vIf_CsDhk-1c5jxJV3zOuPfs7TMAeVKy6rMtqrXQv8y1spdpejHrHn_73I,240328161,0.8487348557,TRUE,TRUE
1263,com.nextcloud.client,The app keeps crashing. I can't upload photos because of this. Please fix the problem.,TRUE,Nextcloud delete picture from android app.,FALSE,gp:AOqpTOE_91aRrLvxCQGzM6tLu8sC-vIf_CsDhk-1c5jxJV3zOuPfs7TMAeVKy6rMtqrXQv8y1spdpejHrHn_73I,487762517,0.8485103846,TRUE,TRUE
1264,com.nextcloud.client,"Love nextcloud, but this app is extremely buggy - frequently freezes and crashes. This seems related to the auto-upload feature, which appears to be duplicating many times the same uploads and hogging the phone CPU/battery. Hopefully this is fixed in the next update.",TRUE,Not auto uploading and app (android) crashing every time i turn auto upload on or off a folder,TRUE,gp:AOqpTOFpalW64v6-wbn9qjY9ajB9h9h8bAaVSxAoY6Ohk8X9YVEGmoHw4-_hh88O4Txv7Tf1pDSL6sK-POKo00Y,651359646,0.8966423273,FALSE,FALSE
1265,com.nextcloud.client,"Love nextcloud, but this app is extremely buggy - frequently freezes and crashes. This seems related to the auto-upload feature, which appears to be duplicating many times the same uploads and hogging the phone CPU/battery. Hopefully this is fixed in the next update.",TRUE,(Auto sync) App crashes when trying to create a folder for auto upload,TRUE,gp:AOqpTOFpalW64v6-wbn9qjY9ajB9h9h8bAaVSxAoY6Ohk8X9YVEGmoHw4-_hh88O4Txv7Tf1pDSL6sK-POKo00Y,563362921,0.8857802749,FALSE,FALSE
1266,com.nextcloud.client,"Love nextcloud, but this app is extremely buggy - frequently freezes and crashes. This seems related to the auto-upload feature, which appears to be duplicating many times the same uploads and hogging the phone CPU/battery. Hopefully this is fixed in the next update.",TRUE,"Huawei mate 9 I can't get the automatic synchronization to work The problem of optimizing the battery remains on the screen even if it is set as not allowed The problem will be in emui 9.1.0 because for other mobile phone it works, how can I be helped for this bug  ?",FALSE,gp:AOqpTOFpalW64v6-wbn9qjY9ajB9h9h8bAaVSxAoY6Ohk8X9YVEGmoHw4-_hh88O4Txv7Tf1pDSL6sK-POKo00Y,522251884,0.8842698336,FALSE,FALSE
1267,com.nextcloud.client,"Nextcloud 3.2.0 does not always pick up new camera files for auto upload 
even if the folder auto upload is turn on. It seems not to reliable detect 
new files. We really need a solution. Stop adding new features first make 
file monitoring reliable. Also please make error recovery automatically 
(reattempt to upload)",TRUE,setting up a newly detected folder for auto upload does not upload already existing pictures,FALSE,gp:AOqpTOF-sJPUWQgjcYr_I3glVRBklz0AoLE073-F0P6stDBwsQJTTC7jLOeIlRBvfAtTyR5-H5OvUV18WzV8Kcw,503901664,0.9018582106,TRUE,FALSE
1268,com.nextcloud.client,"Nextcloud 3.2.0 does not always pick up new camera files for auto upload 
even if the folder auto upload is turn on. It seems not to reliable detect 
new files. We really need a solution. Stop adding new features first make 
file monitoring reliable. Also please make error recovery automatically 
(reattempt to upload)",TRUE,Newly added custom auto-upload folder is at the bottom,FALSE,gp:AOqpTOF-sJPUWQgjcYr_I3glVRBklz0AoLE073-F0P6stDBwsQJTTC7jLOeIlRBvfAtTyR5-H5OvUV18WzV8Kcw,398820759,0.8986403346,TRUE,FALSE
1269,com.nextcloud.client,"Nextcloud 3.2.0 does not always pick up new camera files for auto upload 
even if the folder auto upload is turn on. It seems not to reliable detect 
new files. We really need a solution. Stop adding new features first make 
file monitoring reliable. Also please make error recovery automatically 
(reattempt to upload)",TRUE,Auto upload does not work without google play services for encrypted files and folders.,FALSE,gp:AOqpTOF-sJPUWQgjcYr_I3glVRBklz0AoLE073-F0P6stDBwsQJTTC7jLOeIlRBvfAtTyR5-H5OvUV18WzV8Kcw,493713055,0.8917705417,TRUE,FALSE
1270,com.nextcloud.client,Man I love nextcloud but good God this app sucks. Constant crashes clicking photos in the menu doesn't show photos instead its constantly loads or crashes. I'd be willing to pay a few dollars a year for some good work on this app. I think most people would agree. This app needs alot of work. Limited organization with only favorites working. No tags in this app. Don't expect a fun easy browsing experience here.,TRUE,Not auto uploading and app (android) crashing every time i turn auto upload on or off a folder,FALSE,gp:AOqpTOGsXLXuIsTdjlgFkgUhH7SxGJ-y_MPYFN34Qg4w28gAQO3S-6xX4tWxoSgWCbN8aiqedKSyxG4ttQT2VkU,651359646,0.8429402709,TRUE,TRUE
1271,com.nextcloud.client,Man I love nextcloud but good God this app sucks. Constant crashes clicking photos in the menu doesn't show photos instead its constantly loads or crashes. I'd be willing to pay a few dollars a year for some good work on this app. I think most people would agree. This app needs alot of work. Limited organization with only favorites working. No tags in this app. Don't expect a fun easy browsing experience here.,TRUE,Android app crashes when open some folders with IllegalArgumentException: Comparison method violates its general contract!,FALSE,gp:AOqpTOGsXLXuIsTdjlgFkgUhH7SxGJ-y_MPYFN34Qg4w28gAQO3S-6xX4tWxoSgWCbN8aiqedKSyxG4ttQT2VkU,356214876,0.842925787,TRUE,TRUE
1272,com.nextcloud.client,Man I love nextcloud but good God this app sucks. Constant crashes clicking photos in the menu doesn't show photos instead its constantly loads or crashes. I'd be willing to pay a few dollars a year for some good work on this app. I think most people would agree. This app needs alot of work. Limited organization with only favorites working. No tags in this app. Don't expect a fun easy browsing experience here.,TRUE,Nextcloud app crashes when opening 'Activities' overview,FALSE,gp:AOqpTOGsXLXuIsTdjlgFkgUhH7SxGJ-y_MPYFN34Qg4w28gAQO3S-6xX4tWxoSgWCbN8aiqedKSyxG4ttQT2VkU,261160861,0.8418959379,TRUE,TRUE
1273,com.nextcloud.client,new update has broken auto upload. all that happens is I get an error about local storage being full!!! EDIT: Thanks for responding. I have 128gb local storage and a 512gb sd card which is where my pictures are saved to. I'm only using 30gb or so on local storage currently so I should have the space for any images/videos I take. I try to keep at least 10gb of local storage free at any one time for things like updates so I'd have thought that would be more than enough as I mostly take pictures.,TRUE,Autoupload of images does not work when SD card is selected as the download destination of photos by camera app,TRUE,gp:AOqpTOHEiOUwj1qsAfkt8foRYG9GtsvU4YxNI8p6vhWyea-yz0-s8sJGz1HAzosTEAvGaCT2XJrCYd4bpL9LBNs,198345245,0.8850345016,FALSE,FALSE
1274,com.nextcloud.client,new update has broken auto upload. all that happens is I get an error about local storage being full!!! EDIT: Thanks for responding. I have 128gb local storage and a 512gb sd card which is where my pictures are saved to. I'm only using 30gb or so on local storage currently so I should have the space for any images/videos I take. I try to keep at least 10gb of local storage free at any one time for things like updates so I'd have thought that would be more than enough as I mostly take pictures.,TRUE,setting up a newly detected folder for auto upload does not upload already existing pictures,FALSE,gp:AOqpTOHEiOUwj1qsAfkt8foRYG9GtsvU4YxNI8p6vhWyea-yz0-s8sJGz1HAzosTEAvGaCT2XJrCYd4bpL9LBNs,503901664,0.8799791336,FALSE,FALSE
1275,com.nextcloud.client,new update has broken auto upload. all that happens is I get an error about local storage being full!!! EDIT: Thanks for responding. I have 128gb local storage and a 512gb sd card which is where my pictures are saved to. I'm only using 30gb or so on local storage currently so I should have the space for any images/videos I take. I try to keep at least 10gb of local storage free at any one time for things like updates so I'd have thought that would be more than enough as I mostly take pictures.,TRUE,"Upload photo plus auto upload from phone to server ""folder error""",FALSE,gp:AOqpTOHEiOUwj1qsAfkt8foRYG9GtsvU4YxNI8p6vhWyea-yz0-s8sJGz1HAzosTEAvGaCT2XJrCYd4bpL9LBNs,467807827,0.8783833385,FALSE,FALSE
1276,com.nextcloud.client,"Really good and useful app. Auto upload works great, even when offline it will retry and upload as soon as you're connected (you'll still get an error, ignore it). I use it with the ""move to nextcloud folder"" option, so I know what's been uploaded. My issues with it: (1) auto-upload won't upload existing pics (many reports on this) (3) useless and stupid slow photos tab (4) multiple selection is one by one only (5) no bidirectional folder sync option. Still, pros outweigh the cons, recommended",TRUE,"Upload photo plus auto upload from phone to server ""folder error""",TRUE,gp:AOqpTOFO5eKxOXCvvYWPVvJMnjcWuz3SNuQx_2oRhsLetKxnWylfhmLTMHRkY885TOVNnZkdYM_jPEQOWqlEeKU,467807827,0.9157217741,FALSE,FALSE
1277,com.nextcloud.client,"Really good and useful app. Auto upload works great, even when offline it will retry and upload as soon as you're connected (you'll still get an error, ignore it). I use it with the ""move to nextcloud folder"" option, so I know what's been uploaded. My issues with it: (1) auto-upload won't upload existing pics (many reports on this) (3) useless and stupid slow photos tab (4) multiple selection is one by one only (5) no bidirectional folder sync option. Still, pros outweigh the cons, recommended",TRUE,Enabling auto-upload on Camera folder crashes app with ANR,TRUE,gp:AOqpTOFO5eKxOXCvvYWPVvJMnjcWuz3SNuQx_2oRhsLetKxnWylfhmLTMHRkY885TOVNnZkdYM_jPEQOWqlEeKU,600606010,0.9109253883,FALSE,FALSE
1278,com.nextcloud.client,"Really good and useful app. Auto upload works great, even when offline it will retry and upload as soon as you're connected (you'll still get an error, ignore it). I use it with the ""move to nextcloud folder"" option, so I know what's been uploaded. My issues with it: (1) auto-upload won't upload existing pics (many reports on this) (3) useless and stupid slow photos tab (4) multiple selection is one by one only (5) no bidirectional folder sync option. Still, pros outweigh the cons, recommended",TRUE,(Auto sync) App crashes when trying to create a folder for auto upload,FALSE,gp:AOqpTOFO5eKxOXCvvYWPVvJMnjcWuz3SNuQx_2oRhsLetKxnWylfhmLTMHRkY885TOVNnZkdYM_jPEQOWqlEeKU,563362921,0.9077960849,FALSE,FALSE
1279,com.nextcloud.client,After the latest update 3.0.1 my nextcloud could not find host? Please fix it.,TRUE,nextcloud app crashed during upload,FALSE,gp:AOqpTOH8HT6ZaYh1bIv6H8tit-1PY6E4oieCjo_W03cf2fDznIQncYEXm_RHproW43ZETsMIxofvaf2SB1vG2VE,604205821,0.908949554,TRUE,TRUE
1280,com.nextcloud.client,After the latest update 3.0.1 my nextcloud could not find host? Please fix it.,TRUE,"Can't use the app anymore after update to 3.3: ""Wrong login details""",FALSE,gp:AOqpTOH8HT6ZaYh1bIv6H8tit-1PY6E4oieCjo_W03cf2fDznIQncYEXm_RHproW43ZETsMIxofvaf2SB1vG2VE,361856691,0.8917166591,TRUE,TRUE
1281,com.nextcloud.client,After the latest update 3.0.1 my nextcloud could not find host? Please fix it.,TRUE,Data is being deleted when trying to access it in Nexcloud on Android,FALSE,gp:AOqpTOH8HT6ZaYh1bIv6H8tit-1PY6E4oieCjo_W03cf2fDznIQncYEXm_RHproW43ZETsMIxofvaf2SB1vG2VE,411046637,0.8906382918,TRUE,TRUE
1282,com.nextcloud.client,"Still broken. Random crashes, wrong items being show in some of the screens, the photos section never shows up correctly... Unreliable app feels really buggy and not robust at all. IOS version feels a bit more finished ... This one is an alpha",TRUE,"Can't use the app anymore after update to 3.3: ""Wrong login details""",FALSE,gp:AOqpTOHSyPvaZKH2M3fDGa6QURUge4OYzsOyXDWKXU1sVl0qZk1YZoLRVtAp3qmSkXbbdGkVLSUAolD7-MzzRII,361856691,0.8502393961,TRUE,TRUE
